BIN1_CHR	BIN1_START	BIN1_END	BIN2_CHROMOSOME	BIN2_START	BIN2_END	FDR	DETECTION_SCALE
chr7	105190000	105195000	chr7	105465000	105470000	0.03992094233453867	2.111212657236631
chr7	105285000	105290000	chr7	105390000	105395000	1.6679224980585008e-05	2.111212657236631
chr7	105290000	105295000	chr7	105455000	105460000	0.0002152596815564086	2.599207668339954
chr7	105385000	105390000	chr7	105455000	105460000	0.00016990176079312045	3.2
chr7	105395000	105400000	chr7	106805000	106810000	0.06834776121055094	2.111212657236631
chr7	105460000	105465000	chr7	106795000	106800000	0.053142857728841836	3.2
chr7	105860000	105865000	chr7	106050000	106055000	0.00034978156385261105	2.111212657236631
chr7	105950000	105955000	chr7	106605000	106610000	0.06515912073672185	1.8379173679952563
chr7	106345000	106350000	chr7	107795000	107800000	0.03896165956031713	2.111212657236631
chr7	106505000	106510000	chr7	106640000	106645000	0.021721133941206006	2.111212657236631
chr7	106660000	106665000	chr7	106715000	106720000	0.008231079516473418	2.111212657236631
chr7	106810000	106815000	chr7	107155000	107160000	6.191045791564393e-06	2.111212657236631
chr7	106815000	106820000	chr7	107245000	107250000	0.054062242426789864	2.111212657236631
chr7	106810000	106815000	chr7	107345000	107350000	0.0014743169388652976	2.111212657236631
chr7	106810000	106815000	chr7	107375000	107380000	0.015997720178448537	2.111212657236631
chr7	106815000	106820000	chr7	106970000	106975000	0.0029183928542195203	2.111212657236631
chr7	106815000	106820000	chr7	107120000	107125000	9.125422533617922e-06	2.111212657236631
chr7	106825000	106830000	chr7	106950000	106955000	0.00191629996910956	5.198415336679908
chr7	107260000	107265000	chr7	107340000	107345000	1.3615664106752286e-05	2.111212657236631
chr7	107255000	107260000	chr7	107380000	107385000	0.009910605116686521	2.111212657236631
chr7	107345000	107350000	chr7	108625000	108630000	0.012783657398215372	2.111212657236631
chr7	107355000	107360000	chr7	108535000	108540000	0.004704310996687371	2.599207668339954
chr7	107480000	107485000	chr7	108420000	108425000	0.047629101981190435	3.2
chr7	107640000	107645000	chr7	108405000	108410000	0.057023838638831294	2.111212657236631
chr7	107650000	107655000	chr7	108495000	108500000	0.032085864731796816	2.599207668339954
chr7	107785000	107790000	chr7	107970000	107975000	0.057023838638831294	2.111212657236631
chr7	107790000	107795000	chr7	108205000	108210000	0.012225278109434905	2.111212657236631
chr7	107785000	107790000	chr7	108270000	108275000	0.006046144869937199	3.2
chr7	108185000	108190000	chr7	108420000	108425000	0.03696740988850375	3.6758347359905126
chr7	108210000	108215000	chr7	108265000	108270000	0.00018518498214793234	2.111212657236631
chr7	108410000	108415000	chr7	108625000	108630000	0.007071373264503908	2.599207668339954
chr7	108415000	108420000	chr7	108530000	108535000	0.020321430215387855	2.111212657236631
chr7	108540000	108545000	chr7	109110000	109115000	0.045937920673162456	2.599207668339954
chr7	108550000	108555000	chr7	108620000	108625000	5.840423323799637e-06	2.111212657236631
chr7	108560000	108565000	chr7	109025000	109030000	0.08018335124635734	3.6758347359905126
chr7	108690000	108695000	chr7	110120000	110125000	0.08085951632154334	2.111212657236631
chr7	108695000	108700000	chr7	109020000	109025000	0.0003541380615850395	2.111212657236631
chr7	108720000	108725000	chr7	110305000	110310000	0.015129654287792003	2.111212657236631
chr7	108735000	108740000	chr7	109020000	109025000	9.13544775349698e-05	2.111212657236631
chr7	108740000	108745000	chr7	108815000	108820000	0.05110429720992145	2.111212657236631
chr7	108770000	108775000	chr7	109210000	109215000	0.015780385434460736	2.111212657236631
chr7	108830000	108835000	chr7	109025000	109030000	0.025892662100616883	3.2
chr7	109125000	109130000	chr7	109215000	109220000	0.0032124434685584626	2.111212657236631
chr7	109125000	109130000	chr7	109280000	109285000	7.722020201034477e-05	2.111212657236631
chr7	109210000	109215000	chr7	110210000	110215000	0.0183206262025226	2.111212657236631
chr7	109305000	109310000	chr7	109560000	109565000	0.06808239903394221	2.111212657236631
chr7	109310000	109315000	chr7	109485000	109490000	0.017589098562289074	2.599207668339954
chr7	109390000	109395000	chr7	109490000	109495000	0.010507118565675112	2.111212657236631
chr7	109570000	109575000	chr7	109680000	109685000	0.03971496579019049	2.599207668339954
chr7	109570000	109575000	chr7	110670000	110675000	0.0755016295668939	2.599207668339954
chr7	109575000	109580000	chr7	109635000	109640000	0.0018219168312960735	3.2
chr7	109600000	109605000	chr7	110220000	110225000	0.012361767892446807	3.2
chr7	109635000	109640000	chr7	109680000	109685000	0.00018558735824414363	2.111212657236631
chr7	109640000	109645000	chr7	109735000	109740000	1.6109662588813187e-05	2.111212657236631
chr7	109640000	109645000	chr7	110635000	110640000	0.022183147829033762	2.111212657236631
chr7	109640000	109645000	chr7	110670000	110675000	6.378964023667777e-10	2.599207668339954
chr7	109665000	109670000	chr7	110225000	110230000	0.004748504803553755	2.111212657236631
chr7	109675000	109680000	chr7	109740000	109745000	0.05712845129552483	2.599207668339954
chr7	109685000	109690000	chr7	110670000	110675000	0.0463868300242652	2.111212657236631
chr7	109710000	109715000	chr7	110225000	110230000	0.001417337017512568	3.6758347359905126
chr7	109725000	109730000	chr7	110675000	110680000	4.070786691003913e-05	2.111212657236631
chr7	109765000	109770000	chr7	109865000	109870000	7.722020201034477e-05	2.111212657236631
chr7	109765000	109770000	chr7	110225000	110230000	1.3615664106752286e-05	2.111212657236631
chr7	109770000	109775000	chr7	109820000	109825000	0.07356271849231925	2.111212657236631
chr7	109820000	109825000	chr7	110220000	110225000	0.057023838638831294	2.599207668339954
chr7	109885000	109890000	chr7	110030000	110035000	0.014950077410251268	2.111212657236631
chr7	109885000	109890000	chr7	110230000	110235000	2.986497442680758e-07	2.111212657236631
chr7	109885000	109890000	chr7	110325000	110330000	0.046200447712222016	2.111212657236631
chr7	109885000	109890000	chr7	110400000	110405000	0.0005269362485413907	2.111212657236631
chr7	109985000	109990000	chr7	110230000	110235000	0.002660453249369008	2.111212657236631
chr7	110210000	110215000	chr7	111620000	111625000	0.06283371114057704	2.111212657236631
chr7	110245000	110250000	chr7	110400000	110405000	0.05684612446779693	2.111212657236631
chr7	110300000	110305000	chr7	112030000	112035000	0.0316163318471945	2.111212657236631
chr7	110325000	110330000	chr7	110400000	110405000	9.913280962781101e-07	2.111212657236631
chr7	110325000	110330000	chr7	110540000	110545000	0.0029228229848472826	2.599207668339954
chr7	110330000	110335000	chr7	110615000	110620000	0.0006462926816953763	2.111212657236631
chr7	110360000	110365000	chr7	112280000	112285000	0.0958612203812905	2.111212657236631
chr7	110410000	110415000	chr7	110540000	110545000	9.913280962781101e-07	2.111212657236631
chr7	110410000	110415000	chr7	110610000	110615000	4.4587259127310164e-05	2.111212657236631
chr7	110605000	110610000	chr7	112030000	112035000	0.003495123279540893	2.111212657236631
chr7	110625000	110630000	chr7	111620000	111625000	0.057906728032267804	2.111212657236631
chr7	110650000	110655000	chr7	110835000	110840000	0.03474066589127859	2.111212657236631
chr7	110645000	110650000	chr7	111570000	111575000	0.05080071433596823	3.2
chr7	110650000	110655000	chr7	110900000	110905000	0.09062562739154982	2.111212657236631
chr7	110675000	110680000	chr7	112285000	112290000	0.014385181816642344	2.599207668339954
chr7	110680000	110685000	chr7	112485000	112490000	0.07961043828295657	2.111212657236631
chr7	110715000	110720000	chr7	112650000	112655000	0.08590699364973449	2.111212657236631
chr7	110720000	110725000	chr7	111620000	111625000	0.0037296680981909994	2.599207668339954
chr7	110780000	110785000	chr7	110900000	110905000	0.013620998108502045	2.111212657236631
chr7	110780000	110785000	chr7	111275000	111280000	0.08701713015777436	2.599207668339954
chr7	110780000	110785000	chr7	111565000	111570000	0.0002738365972966926	2.599207668339954
chr7	110850000	110855000	chr7	111565000	111570000	0.0015203695945721731	2.111212657236631
chr7	110850000	110855000	chr7	110900000	110905000	0.0011045982756745182	2.111212657236631
chr7	110850000	110855000	chr7	111275000	111280000	0.05080071433596823	2.111212657236631
chr7	110945000	110950000	chr7	111565000	111570000	0.037176589520801204	6.4
chr7	111155000	111160000	chr7	111565000	111570000	0.005270329954762999	2.111212657236631
chr7	111380000	111385000	chr7	111565000	111570000	0.007483932619645415	2.111212657236631
chr7	111450000	111455000	chr7	113415000	113420000	0.048296701744033665	2.111212657236631
chr7	111620000	111625000	chr7	112860000	112865000	0.03963489436732797	2.111212657236631
chr7	111655000	111660000	chr7	113155000	113160000	0.021612042561858204	2.111212657236631
chr7	111670000	111675000	chr7	112915000	112920000	0.08351471643053048	2.111212657236631
chr7	111670000	111675000	chr7	113060000	113065000	0.0070159176603537135	2.111212657236631
chr7	111680000	111685000	chr7	111775000	111780000	1.038019331406348e-06	2.111212657236631
chr7	111680000	111685000	chr7	111965000	111970000	9.125422533617922e-06	2.111212657236631
chr7	111780000	111785000	chr7	111965000	111970000	5.242395682588966e-06	2.111212657236631
chr7	111935000	111940000	chr7	113055000	113060000	0.08089077581522176	2.599207668339954
chr7	111980000	111985000	chr7	112510000	112515000	2.7274271592399774e-05	2.599207668339954
chr7	111980000	111985000	chr7	112725000	112730000	3.787446841152509e-06	2.599207668339954
chr7	111975000	111980000	chr7	112910000	112915000	0.03807018287311928	2.111212657236631
chr7	111980000	111985000	chr7	112840000	112845000	0.008912333947984876	2.599207668339954
chr7	111985000	111990000	chr7	112230000	112235000	0.0031528648621269198	3.2
chr7	111985000	111990000	chr7	113045000	113050000	0.07524745718376075	2.111212657236631
chr7	111990000	111995000	chr7	112490000	112495000	0.00014733973811062814	6.4
chr7	111995000	112000000	chr7	112465000	112470000	0.00036351618517301584	2.111212657236631
chr7	112065000	112070000	chr7	112380000	112385000	0.06366534121582998	2.111212657236631
chr7	112065000	112070000	chr7	112465000	112470000	0.0003357861346472424	2.111212657236631
chr7	112065000	112070000	chr7	112505000	112510000	0.023365601722126803	2.111212657236631
chr7	112070000	112075000	chr7	112225000	112230000	0.0958612203812905	3.2
chr7	112235000	112240000	chr7	112470000	112475000	0.004786314098686822	2.599207668339954
chr7	112240000	112245000	chr7	112380000	112385000	0.022531484524546074	2.111212657236631
chr7	112285000	112290000	chr7	112425000	112430000	0.015780385434460736	2.111212657236631
chr7	112285000	112290000	chr7	112860000	112865000	0.0020897501946047217	2.111212657236631
chr7	112520000	112525000	chr7	112840000	112845000	0.0011408245625986583	3.2
chr7	112520000	112525000	chr7	112665000	112670000	0.06406233765821309	2.111212657236631
chr7	112520000	112525000	chr7	112725000	112730000	9.486854635198938e-10	2.111212657236631
chr7	112520000	112525000	chr7	112905000	112910000	0.053525423185005	2.599207668339954
chr7	112740000	112745000	chr7	112850000	112855000	1.5769919918066457e-06	2.111212657236631
chr7	112740000	112745000	chr7	112905000	112910000	0.005718661824953124	2.599207668339954
chr7	112785000	112790000	chr7	112855000	112860000	0.021429375382145694	2.111212657236631
chr7	112855000	112860000	chr7	112910000	112915000	0.07524745718376075	2.111212657236631
chr7	112965000	112970000	chr7	113870000	113875000	0.06846090567893151	2.111212657236631
chr7	112975000	112980000	chr7	113195000	113200000	0.0015203695945721731	2.111212657236631
chr7	112975000	112980000	chr7	113305000	113310000	0.003066628036989952	2.111212657236631
chr7	112975000	112980000	chr7	113615000	113620000	0.0003351880923956138	2.111212657236631
chr7	113125000	113130000	chr7	113840000	113845000	0.06751963623494908	3.6758347359905126
chr7	113145000	113150000	chr7	113830000	113835000	0.08701713015777436	3.2
chr7	113205000	113210000	chr7	113300000	113305000	0.0018219168312960735	2.111212657236631
chr7	113205000	113210000	chr7	113615000	113620000	4.7953804841224794e-05	2.111212657236631
chr7	113235000	113240000	chr7	113300000	113305000	0.05035558435803736	2.111212657236631
chr7	113310000	113315000	chr7	113620000	113625000	0.03306880849794361	2.111212657236631
chr7	113360000	113365000	chr7	113615000	113620000	9.866625516607996e-09	2.111212657236631
chr7	113360000	113365000	chr7	113800000	113805000	0.004704310996687371	2.599207668339954
chr7	113365000	113370000	chr7	113495000	113500000	0.046443524522543876	2.111212657236631
chr7	113660000	113665000	chr7	113805000	113810000	0.0001503653000188565	2.599207668339954
chr7	113060000	113065000	chr7	114210000	114215000	0.06490610514390849	2.111212657236631
chr7	113360000	113365000	chr7	114335000	114340000	0.06193445315311782	2.111212657236631
chr7	113465000	113470000	chr7	115370000	115375000	0.0388315070980623	2.111212657236631
chr7	113845000	113850000	chr7	114320000	114325000	0.08424564246550822	2.111212657236631
chr7	113845000	113850000	chr7	114415000	114420000	0.016762142947064993	2.111212657236631
chr7	113880000	113885000	chr7	114165000	114170000	0.026512176171286872	2.111212657236631
chr7	113880000	113885000	chr7	114235000	114240000	0.005807008449924352	2.111212657236631
chr7	113880000	113885000	chr7	114320000	114325000	0.0007421903842228351	2.111212657236631
chr7	113880000	113885000	chr7	114415000	114420000	0.00015244020293918897	2.111212657236631
chr7	113885000	113890000	chr7	114270000	114275000	0.031398471629083755	2.111212657236631
chr7	114135000	114140000	chr7	115400000	115405000	0.07169123151679879	2.111212657236631
chr7	114175000	114180000	chr7	114320000	114325000	2.3810650590443722e-05	2.111212657236631
chr7	114180000	114185000	chr7	114270000	114275000	0.0013395631750076921	2.111212657236631
chr7	114180000	114185000	chr7	114415000	114420000	0.00020716038260933128	2.111212657236631
chr7	114330000	114335000	chr7	114415000	114420000	3.7630684124323466e-08	2.111212657236631
chr7	114335000	114340000	chr7	115630000	115635000	0.02228415198902453	2.111212657236631
chr7	114340000	114345000	chr7	115885000	115890000	0.05959130349551892	2.111212657236631
chr7	114470000	114475000	chr7	115630000	115635000	0.03628873206478775	2.111212657236631
chr7	114470000	114475000	chr7	115705000	115710000	0.012767153546498069	2.111212657236631
chr7	114520000	114525000	chr7	115295000	115300000	0.01672001980782034	2.111212657236631
chr7	114520000	114525000	chr7	114805000	114810000	0.022428288097030947	2.599207668339954
chr7	114520000	114525000	chr7	114965000	114970000	0.012424145409775171	2.111212657236631
chr7	114520000	114525000	chr7	115635000	115640000	5.932703746526856e-06	2.111212657236631
chr7	114520000	114525000	chr7	115710000	115715000	0.004536741405471465	2.111212657236631
chr7	114810000	114815000	chr7	115295000	115300000	0.0960338612943568	2.111212657236631
chr7	114815000	114820000	chr7	115705000	115710000	0.04915701070031354	3.6758347359905126
chr7	114815000	114820000	chr7	115635000	115640000	2.9710967081042483e-07	2.111212657236631
chr7	114960000	114965000	chr7	115710000	115715000	0.09321901047509254	2.111212657236631
chr7	114965000	114970000	chr7	115295000	115300000	0.005226991464458517	2.111212657236631
chr7	114965000	114970000	chr7	115635000	115640000	3.86369696887228e-07	2.111212657236631
chr7	115010000	115015000	chr7	115635000	115640000	0.03702731305830876	2.111212657236631
chr7	115050000	115055000	chr7	115295000	115300000	0.043511987422694666	2.111212657236631
chr7	115050000	115055000	chr7	115635000	115640000	6.779146779032614e-07	2.111212657236631
chr7	115055000	115060000	chr7	116935000	116940000	0.026859167236660937	2.111212657236631
chr7	115095000	115100000	chr7	115635000	115640000	0.03628873206478775	2.599207668339954
chr7	115150000	115155000	chr7	115635000	115640000	0.09918336068473821	3.6758347359905126
chr7	115265000	115270000	chr7	115630000	115635000	0.07304598747370755	2.111212657236631
chr7	115295000	115300000	chr7	115635000	115640000	0.0443036558676267	2.111212657236631
chr7	115335000	115340000	chr7	115630000	115635000	0.08652657894858827	2.599207668339954
chr7	115465000	115470000	chr7	115630000	115635000	0.05774005450437509	2.111212657236631
chr7	115655000	115660000	chr7	115715000	115720000	0.03628873206478775	2.599207668339954
chr7	115725000	115730000	chr7	115920000	115925000	5.932703746526856e-06	2.111212657236631
chr7	115755000	115760000	chr7	115920000	115925000	0.00034752824673836075	2.599207668339954
chr7	115850000	115855000	chr7	115910000	115915000	6.240766176170869e-05	3.6758347359905126
chr7	115895000	115900000	chr7	117710000	117715000	0.007474367905687313	2.599207668339954
chr7	115930000	115935000	chr7	117710000	117715000	0.005156956912422829	3.2
chr7	115935000	115940000	chr7	116040000	116045000	0.044238759508709355	2.111212657236631
chr7	115935000	115940000	chr7	117840000	117845000	0.05096686573469271	2.111212657236631
chr7	115950000	115955000	chr7	116110000	116115000	0.030450735529232845	3.6758347359905126
chr7	115940000	115945000	chr7	116205000	116210000	0.016359013883388847	2.111212657236631
chr7	116040000	116045000	chr7	117705000	117710000	0.011351613838996669	2.599207668339954
chr7	116045000	116050000	chr7	117670000	117675000	0.0960338612943568	2.111212657236631
chr7	116045000	116050000	chr7	117840000	117845000	0.032208262871596706	2.111212657236631
chr7	116055000	116060000	chr7	116205000	116210000	0.026798681396010566	2.111212657236631
chr7	116100000	116105000	chr7	117700000	117705000	0.08588826524422068	2.111212657236631
chr7	116125000	116130000	chr7	116205000	116210000	6.240766176170869e-05	2.111212657236631
chr7	116180000	116185000	chr7	117685000	117690000	0.056368293089892635	3.6758347359905126
chr7	116240000	116245000	chr7	116975000	116980000	0.011453723560847883	2.111212657236631
chr7	116245000	116250000	chr7	117475000	117480000	0.07603943055591247	2.599207668339954
chr7	116245000	116250000	chr7	117655000	117660000	0.08261697577408252	3.2
chr7	116295000	116300000	chr7	116785000	116790000	6.240766176170869e-05	2.599207668339954
chr7	116295000	116300000	chr7	117480000	117485000	0.023934494974796997	2.111212657236631
chr7	116300000	116305000	chr7	117655000	117660000	0.03810451109408405	2.111212657236631
chr7	116300000	116305000	chr7	116505000	116510000	0.0028766246840637734	2.111212657236631
chr7	116300000	116305000	chr7	116970000	116975000	4.5435645372001894e-05	2.111212657236631
chr7	116300000	116305000	chr7	117225000	117230000	0.023727519455397604	3.2
chr7	116300000	116305000	chr7	117695000	117700000	0.03584633642836889	2.111212657236631
chr7	116395000	116400000	chr7	116935000	116940000	0.03053354220865823	2.111212657236631
chr7	116510000	116515000	chr7	116785000	116790000	0.0028766246840637734	2.111212657236631
chr7	116510000	116515000	chr7	116970000	116975000	0.022934649277531426	2.111212657236631
chr7	116545000	116550000	chr7	117670000	117675000	0.07068643511706378	2.111212657236631
chr7	116850000	116855000	chr7	117225000	117230000	0.06836507153286682	2.111212657236631
chr7	116905000	116910000	chr7	117225000	117230000	0.01072236586833004	3.2
chr7	116910000	116915000	chr7	117480000	117485000	0.06552354697984207	2.599207668339954
chr7	116930000	116935000	chr7	118715000	118720000	0.035872683004739	2.111212657236631
chr7	116980000	116985000	chr7	117220000	117225000	2.2842954282291845e-05	2.111212657236631
chr7	116980000	116985000	chr7	117480000	117485000	0.06054064383509652	2.111212657236631
chr7	116980000	116985000	chr7	117695000	117700000	0.014715440241848631	2.111212657236631
chr7	117145000	117150000	chr7	118865000	118870000	0.08434238222404845	2.111212657236631
chr7	117305000	117310000	chr7	117655000	117660000	0.019286361481847526	2.111212657236631
chr7	117470000	117475000	chr7	117655000	117660000	0.01899710534228563	2.111212657236631
chr7	117590000	117595000	chr7	119000000	119005000	0.06733539385307827	2.111212657236631
chr7	117605000	117610000	chr7	119035000	119040000	0.012032556989204767	2.111212657236631
chr7	117710000	117715000	chr7	117890000	117895000	0.020384030750787017	3.6758347359905126
chr7	117715000	117720000	chr7	119495000	119500000	0.021797101266226124	2.111212657236631
chr7	117715000	117720000	chr7	117840000	117845000	0.00027557726196641026	2.111212657236631
chr7	117715000	117720000	chr7	118305000	118310000	0.06836507153286682	2.599207668339954
chr7	117725000	117730000	chr7	117765000	117770000	0.001164910863836568	2.599207668339954
chr7	117740000	117745000	chr7	117795000	117800000	5.1266632621353455e-05	5.198415336679908
chr7	117905000	117910000	chr7	118005000	118010000	6.087140306554328e-06	2.111212657236631
chr7	117905000	117910000	chr7	118040000	118045000	0.0024828788850687782	2.111212657236631
chr7	117905000	117910000	chr7	118115000	118120000	0.004902857199716144	2.111212657236631
chr7	117905000	117910000	chr7	118285000	118290000	0.015151276103356336	2.111212657236631
chr7	117905000	117910000	chr7	118595000	118600000	0.011186867491201147	2.111212657236631
chr7	118040000	118045000	chr7	118115000	118120000	0.007991196501226828	2.111212657236631
chr7	118040000	118045000	chr7	118595000	118600000	0.049552799868466335	2.599207668339954
chr7	118195000	118200000	chr7	118285000	118290000	3.647199655440217e-05	2.111212657236631
chr7	118305000	118310000	chr7	119490000	119495000	0.013446230804082278	2.111212657236631
chr7	118305000	118310000	chr7	120240000	120245000	0.09669959346875638	2.111212657236631
chr7	118310000	118315000	chr7	119390000	119395000	0.017897609815173833	2.111212657236631
chr7	118330000	118335000	chr7	118595000	118600000	0.0001217005231018637	2.599207668339954
chr7	118365000	118370000	chr7	118595000	118600000	8.612590118861618e-08	2.111212657236631
chr7	118365000	118370000	chr7	119030000	119035000	0.016851838382517203	2.111212657236631
chr7	118420000	118425000	chr7	118590000	118595000	0.024003051689495444	2.111212657236631
chr7	118445000	118450000	chr7	120240000	120245000	0.09262673436332053	2.111212657236631
chr7	118455000	118460000	chr7	118590000	118595000	0.00026964878352235907	3.2
chr7	118610000	118615000	chr7	119270000	119275000	0.0010049249363435536	2.111212657236631
chr7	118610000	118615000	chr7	119395000	119400000	0.024456915937425175	2.111212657236631
chr7	118615000	118620000	chr7	119025000	119030000	3.100781853504486e-10	2.111212657236631
chr7	118615000	118620000	chr7	119070000	119075000	2.3810650590443722e-05	3.2
chr7	118610000	118615000	chr7	119115000	119120000	6.325145592474731e-10	2.111212657236631
chr7	118620000	118625000	chr7	118780000	118785000	0.004025694448449989	2.111212657236631
chr7	118620000	118625000	chr7	118955000	118960000	0.04692789825314481	2.599207668339954
chr7	118690000	118695000	chr7	119010000	119015000	0.024194224062432844	3.6758347359905126
chr7	119180000	119185000	chr7	120935000	120940000	0.0443036558676267	2.111212657236631
chr7	119215000	119220000	chr7	121090000	121095000	0.06937109461178016	2.111212657236631
chr7	119270000	119275000	chr7	119395000	119400000	0.003710037789681518	2.111212657236631
chr7	119270000	119275000	chr7	119800000	119805000	0.021927286649913447	2.111212657236631
chr7	119320000	119325000	chr7	120235000	120240000	0.032208262871596706	2.111212657236631
chr7	119325000	119330000	chr7	120510000	120515000	0.07860672591067598	2.599207668339954
chr7	119330000	119335000	chr7	119700000	119705000	0.06193445315311782	2.111212657236631
chr7	119335000	119340000	chr7	119800000	119805000	0.041398276295941255	2.111212657236631
chr7	119385000	119390000	chr7	120245000	120250000	0.028799365837773597	1.8379173679952563
chr7	119445000	119450000	chr7	119640000	119645000	2.247645541908483e-08	2.111212657236631
chr7	119450000	119455000	chr7	119700000	119705000	2.953637806434317e-05	2.599207668339954
chr7	119445000	119450000	chr7	119800000	119805000	0.00029146467261739566	2.111212657236631
chr7	119450000	119455000	chr7	119920000	119925000	0.07068643511706378	2.599207668339954
chr7	119490000	119495000	chr7	121305000	121310000	0.0319160121762894	2.111212657236631
chr7	119495000	119500000	chr7	120435000	120440000	0.07156323680721292	2.111212657236631
chr7	119495000	119500000	chr7	120635000	120640000	0.06733539385307827	2.111212657236631
chr7	119695000	119700000	chr7	119800000	119805000	2.3810650590443722e-05	2.111212657236631
chr7	119705000	119710000	chr7	119925000	119930000	0.0021195752092919742	2.599207668339954
chr7	119700000	119705000	chr7	120235000	120240000	0.043282422486153875	2.111212657236631
chr7	119700000	119705000	chr7	120425000	120430000	0.006361136311235883	2.111212657236631
chr7	119735000	119740000	chr7	121280000	121285000	0.09106610171997882	2.111212657236631
chr7	119805000	119810000	chr7	119925000	119930000	0.0652432843099101	2.111212657236631
chr7	119835000	119840000	chr7	119925000	119930000	0.008991410511885805	2.111212657236631
chr7	119840000	119845000	chr7	120230000	120235000	0.05959130349551892	2.111212657236631
chr7	119840000	119845000	chr7	120420000	120425000	0.00029888743449534857	2.111212657236631
chr7	119960000	119965000	chr7	120230000	120235000	0.04815917224223509	2.111212657236631
chr7	119960000	119965000	chr7	120420000	120425000	0.024456915937425175	2.111212657236631
chr7	120155000	120160000	chr7	121375000	121380000	0.06205727476163878	2.111212657236631
chr7	120245000	120250000	chr7	120530000	120535000	0.06193445315311782	2.599207668339954
chr7	120245000	120250000	chr7	121670000	121675000	0.043455345986929364	2.599207668339954
chr7	120245000	120250000	chr7	121720000	121725000	0.05432477574457981	2.599207668339954
chr7	120275000	120280000	chr7	120335000	120340000	0.0004945097846014222	3.2
chr7	120270000	120275000	chr7	120420000	120425000	7.878345198442105e-10	2.111212657236631
chr7	120355000	120360000	chr7	120415000	120420000	0.043208996977450995	2.111212657236631
chr7	120430000	120435000	chr7	120715000	120720000	0.04115775611179389	2.111212657236631
chr7	120435000	120440000	chr7	120510000	120515000	8.612590118861618e-08	2.599207668339954
chr7	120435000	120440000	chr7	120580000	120585000	0.07330277571661624	2.111212657236631
chr7	120520000	120525000	chr7	121300000	121305000	0.049552799868466335	2.111212657236631
chr7	120530000	120535000	chr7	121600000	121605000	0.04505229902327075	3.6758347359905126
chr7	120535000	120540000	chr7	120715000	120720000	0.0004945097846014222	2.111212657236631
chr7	120545000	120550000	chr7	121245000	121250000	0.045885924883131944	3.6758347359905126
chr7	120630000	120635000	chr7	121300000	121305000	0.047197457957627524	2.111212657236631
chr7	120675000	120680000	chr7	121160000	121165000	0.03676474547511987	2.111212657236631
chr7	120675000	120680000	chr7	121240000	121245000	0.014924440520616042	2.599207668339954
chr7	120725000	120730000	chr7	121160000	121165000	0.00286641758715695	2.111212657236631
chr7	120725000	120730000	chr7	121240000	121245000	0.004764659055341736	2.111212657236631
chr7	120760000	120765000	chr7	121235000	121240000	0.011975013291486734	2.111212657236631
chr7	120855000	120860000	chr7	120980000	120985000	0.0957558810274474	2.111212657236631
chr7	120855000	120860000	chr7	121160000	121165000	0.00027557726196641026	2.111212657236631
chr7	120855000	120860000	chr7	121235000	121240000	0.06963981116044454	2.111212657236631
chr7	121330000	121335000	chr7	121500000	121505000	0.02948286165450377	2.111212657236631
chr7	121330000	121335000	chr7	121565000	121570000	2.2982378793707474e-08	2.111212657236631
chr7	121430000	121435000	chr7	121565000	121570000	0.006958366421177083	2.111212657236631
chr7	121595000	121600000	chr7	121670000	121675000	0.01865312860620353	3.2
chr7	121675000	121680000	chr7	121720000	121725000	0.014338249508660285	2.599207668339954
chr7	121795000	121800000	chr7	121840000	121845000	0.023486251570987587	2.111212657236631
chr7	120545000	120550000	chr7	122430000	122435000	0.06234656974628355	2.111212657236631
chr7	120635000	120640000	chr7	122560000	122565000	0.011901108809803355	2.111212657236631
chr7	120925000	120930000	chr7	122465000	122470000	0.06071461466742639	2.111212657236631
chr7	121225000	121230000	chr7	123150000	123155000	0.05424520754636629	2.111212657236631
chr7	121300000	121305000	chr7	122970000	122975000	0.06139163338562177	2.111212657236631
chr7	121305000	121310000	chr7	122560000	122565000	0.059440726185992034	2.111212657236631
chr7	121310000	121315000	chr7	123095000	123100000	0.07913550390619928	2.111212657236631
chr7	121380000	121385000	chr7	123150000	123155000	0.036616864877690836	2.111212657236631
chr7	121595000	121600000	chr7	122585000	122590000	0.0006234584906247445	2.599207668339954
chr7	121595000	121600000	chr7	122775000	122780000	0.0962896759853719	2.111212657236631
chr7	121615000	121620000	chr7	122970000	122975000	0.03087309742429688	2.111212657236631
chr7	121620000	121625000	chr7	122565000	122570000	0.041346905539496034	2.111212657236631
chr7	121640000	121645000	chr7	122590000	122595000	0.07432850437996404	2.111212657236631
chr7	121675000	121680000	chr7	122585000	122590000	2.9761343865532452e-08	2.599207668339954
chr7	121675000	121680000	chr7	122780000	122785000	0.006330701199198072	2.599207668339954
chr7	121720000	121725000	chr7	122585000	122590000	8.209780721152099e-06	2.599207668339954
chr7	121715000	121720000	chr7	122775000	122780000	0.010728464488202364	2.599207668339954
chr7	121745000	121750000	chr7	122975000	122980000	0.09896171598618901	2.599207668339954
chr7	121760000	121765000	chr7	122570000	122575000	0.0023422225777426572	2.111212657236631
chr7	121795000	121800000	chr7	122535000	122540000	0.00083137692372265	3.6758347359905126
chr7	121795000	121800000	chr7	122055000	122060000	2.590047205597301e-08	2.111212657236631
chr7	121825000	121830000	chr7	123155000	123160000	0.08528570750722504	2.111212657236631
chr7	121845000	121850000	chr7	122525000	122530000	0.00138231255062701	2.111212657236631
